kc_pos,kc_vel,d_safe,k_rep,u_max,final_mean_err,decay_ratio,min_pair_dist,improve_final_pct,improve_decay_pct,safe_flag,score
0.12,0.2,0.35,2.4,1,1.0830414588129,0.635131836473597,0.104979970317186,9.17386618059798,9.17386618059798,0,2.03324175564105
0.12,0.2,0.35,2.4,1.2,1.0830414588129,0.635131836473597,0.104979970317186,9.17386618059798,9.17386618059798,0,2.03324175564105
0.08,0.1,0.25,2.4,1,1.09513657963542,0.64222482099221,0.105062170148518,8.1595439185565,8.1595439185565,0,2.04451487815024
0.08,0.1,0.25,2.4,1.2,1.09513657963542,0.64222482099221,0.105062170148518,8.1595439185565,8.1595439185565,0,2.04451487815024
0.08,0.1,0.25,1.8,1,1.09504281944077,0.642169836869369,0.102797631140116,8.16740684560929,8.1674068456093,0,2.06706650803962
0.08,0.1,0.25,1.8,1.2,1.09504281944077,0.642169836869369,0.102797631140116,8.16740684560929,8.1674068456093,0,2.06706650803962
0.12,0.3,0.45,0.8,1,1.08312328578967,0.635179822557235,0.100360812046438,9.16700399828608,9.16700399828608,0,2.07951516532529
0.12,0.3,0.45,0.8,1.2,1.08312328578967,0.635179822557235,0.100360812046438,9.16700399828608,9.16700399828608,0,2.07951516532529
0.08,0.1,0.25,1.2,1,1.09495608412637,0.642118972371917,0.100510661973947,8.17468065143504,8.17468065143504,0,2.08984946438691
0.08,0.1,0.25,1.2,1.2,1.09495608412637,0.642118972371917,0.100510661973947,8.17468065143504,8.17468065143504,0,2.08984946438691
0.08,0.1,0.25,0.8,1,1.09490381013569,0.642088317150521,0.0989734562302846,8.179064458199,8.179064458199,0,2.10516924783285
0.08,0.1,0.25,0.8,1.2,1.09490381013569,0.642088317150521,0.0989734562302846,8.179064458199,8.179064458199,0,2.10516924783285
0.12,0.1,0.35,2.4,1,1.08205863670884,0.634555476628091,0.0962033524660196,9.25628770861764,9.25628770861764,0,2.12002511204865
0.12,0.1,0.35,2.4,1.2,1.08205863670884,0.634555476628091,0.0962033524660196,9.25628770861764,9.25628770861764,0,2.12002511204865
0.12,0.2,0.45,0.8,1,1.08189729860211,0.634460862551048,0.0852737195777933,9.26981786146024,9.26981786146026,0,2.22916010282417
0.12,0.2,0.45,0.8,1.2,1.08189729860211,0.634460862551048,0.0852737195777933,9.26981786146024,9.26981786146026,0,2.22916010282417
0.12,0.3,0.35,1.8,1,1.08295054240458,0.635078520042437,0.0736629744501629,9.18149062175057,9.18149062175058,0,2.34632079790295
0.12,0.3,0.35,1.8,1.2,1.08295054240458,0.635078520042437,0.0736629744501629,9.18149062175057,9.18149062175058,0,2.34632079790295
0.12,0.1,0.45,0.8,1,1.08075250307281,0.633789516056424,0.069897845868922,9.36582282146737,9.36582282146737,0,2.38177404438359
0.12,0.1,0.45,0.8,1.2,1.08075250307281,0.633789516056424,0.069897845868922,9.36582282146737,9.36582282146737,0,2.38177404438359
0.16,0.3,0.45,1.2,1.2,1.07685069092344,0.631501362545918,0.0691113052664876,9.69303699183307,9.69303699183308,0,2.38573763825856
0.16,0.3,0.45,1.2,1,1.07829411402768,0.632347834266408,0.0691113052664876,9.57198849552973,9.57198849552974,0,2.3871810613628
0.12,0.2,0.35,1.8,1,1.08183338646392,0.634423382329613,0.0622544173420501,9.27517766774329,9.27517766774329,0,2.45928921304342
0.12,0.2,0.35,1.8,1.2,1.08183338646392,0.634423382329613,0.0622544173420501,9.27517766774329,9.27517766774329,0,2.45928921304342
0.16,0.3,0.35,2.4,1.2,1.07739159862285,0.631818568962806,0.0595325598973904,9.64767533490753,9.64767533490754,0,2.48206599964895
0.16,0.3,0.35,2.4,1,1.0788304559591,0.632662363163811,0.0595325598973904,9.52700973350735,9.52700973350736,0,2.4835048569852
0.16,0.2,0.45,1.2,1.2,1.07652185307621,0.631308521003137,0.0578503019289673,9.72061402508004,9.72061402508004,0,2.49801883378654
0.16,0.2,0.45,1.2,1,1.07803138813237,0.632193762989616,0.0578503011635208,9.59402124148896,9.59402124148897,0,2.49952837649716
